Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
GA777WLL,journalArticle,2018,"Zarin Pass, R.; Wetter, M.; Piette, M. A.",A thermodynamic analysis of a novel bidirectional district heating and cooling network,Energy,,0360-5442,10.1016/j.energy.2017.11.122,https://www.sciencedirect.com/science/article/pii/S0360544217319801,"We evaluate an ambient, bidirectional thermal network, which uses a single circuit for both district heating and cooling. When in net more cooling is needed than heating, the system circulates from a central plant in one direction. When more heating is needed, the system circulates in the opposite direction. A large benefit of this design is that buildings can recover waste heat from each other directly. We analyze the thermodynamic performance of the bidirectional system. Because the bidirectional system represents the state-of-the-art in design for district systems, its peak energy efficiency represents an upper bound on the thermal performance of any district heating and cooling system. However, because any network has mechanical and thermal distribution losses, we develop a diversity criterion to understand when the bidirectional system may be a more energy-efficient alternative to modern individual-building systems. We show that a simple model of a low-density, high-distribution loss network is more efficient than aggregated individual buildings if there is at least 1 unit of cooling energy per 5.7 units of simultaneous heating energy (or vice versa). We apply this criterion to reference building profiles in three cities to look for promising clusters.",2/1/2018,4/4/2023 5:20,7/18/2023 15:45,4/4/2023 5:20,20-30,,,144,,Energy,,,,,,,,en,,,,,ScienceDirect,,,,C:\Users\yuhang.zhang\Zotero\storage\7QLL5TS9\Zarin Pass et al. - 2018 - A thermodynamic analysis of a novel bidirectional .pdf; C:\Users\yuhang.zhang\Zotero\storage\JALVNBEP\Zarin Pass 等 - 2018 - A thermodynamic analysis of a novel bidirectional .pdf; C:\Users\yuhang.zhang\Zotero\storage\343V85M8\Zarin Pass et al. - 2018 - A thermodynamic analysis of a novel bidirectional .pdf; C:\Users\yuhang.zhang\Zotero\storage\9D5WKPHF\S0360544217319801.html; C:\Users\yuhang.zhang\Zotero\storage\FTDJTMUI\S0360544217319801.html,,,Modelica; District heating & cooling; Exergy analysis; Heat pumps; Urban buildings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5G5BB6IV,journalArticle,2018,"Sayegh, M. A.; Jadwiszczak, P.; Axcell, B. P.; Niemierka, E.; Bryś, K.; Jouhara, H.","Heat pump placement, connection and operational modes in European district heating",Energy and Buildings,,0378-7788,10.1016/j.enbuild.2018.02.006,https://www.sciencedirect.com/science/article/pii/S0378778817338410,"The use of heat pumps in district heating is one of the most promising technologies for enhancing the efficiency of systems and for meeting the 2030 and 2050 European energy and climate targets. It is essential to assess the available data, the practice and experience of planners and engineers to determine heat pump placement, connection and operational modes in district heating networks, as the systems ought to be capable of covering residential heat requirements for all year around operation. The main selection criteria for the appropriate heat pump system are the heat source, the heat pump technology and the heat requirements. These parameters form a technical triangle, which should be used as a comprehensive instrument to enable heat pump integration into residential district heating. The triangle allows the definition of the bidirectional interdependences and the design of a high efficiency, sustainable heat pump based system. This paper presents the solution to scenarios of how to integrate heat pumps into district heating, in terms of heat pump placement, connection and operational modes based on available heat sources and heat requirement profiles and their environmental impact.",5/1/2018,2/7/2023 1:01,7/18/2023 15:45,1/27/2023 3:06,122-144,,,166,,Energy and Buildings,,,,,,,,en,,,,,ScienceDirect,,96 citations (Crossref) [2023-02-08],,"C:\Users\yuhang.zhang\Zotero\storage\FNVX4WRM\Sayegh et al. - 2018 - Heat pump placement, connection and operational mo.pdf; C:\Users\yuhang.zhang\Zotero\storage\ESG844ZT\S0378778817338410.html",,Important,District heating; Heat pumps; Connection; Heat requirements; Operational modes; Placement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELYGGDTB,journalArticle,2018,"Wang, Danhong; Orehounig, Kristina; Carmeliet, Jan",A Study of District Heating Systems with Solar Thermal Based Prosumers,Energy Procedia,,1876-6102,10.1016/j.egypro.2018.08.177,https://www.sciencedirect.com/science/article/pii/S1876610218304739,"The integration of heat production from solar energy technologies can be realized by feeding in energy both at centralized or at multiple decentralized locations from the consumer side. As distribution networks serve as thermal transmission grids, the interaction between the energy feed in (i.e. production) and withdrawal (i.e. consumption) at multiple locations within distribution networks should be incorporated. Modelling the interactions between these subsystems is challenging. This paper aims to study the potential of district heating system with solar thermal based prosumers, by developing a modelling framework for design and simulation of such networks. Quantitative comparisons are made on the system performances, by addressing key technical configurations and constraints of thermal networks and temperature dynamics of energy sources. In this paper, a comprehensive design and simulation model is built to assess the performance of different scenarios of district heating system designs with solar thermal based prosumers. Design variations are carried out by selection of different buildings in the district as prosumers. The simulation model framework is setup in Matlab, with hourly time step. The distribution network model is formulated as a thermal hydraulic model representing detailed information on thermal and hydraulic losses on each pipe. It enables bidirectional flow from multiple sources integrated into the district heating network. Energy conversion technologies (solar thermal collectors) and heat demand are connected with the network model as source and sink. A natural gas boiler acts as an additional base load heat source. The design and simulation framework is applied to an artificial case study, composed of 20 buildings with mixed building stocks including office and residential buildings.",9/1/2018,4/17/2023 4:20,7/18/2023 15:46,4/17/2023 4:20,132-140,,,149,,Energy Procedia,,"16th International Symposium on District Heating and Cooling, DHC2018, 9–12 September 2018, Hamburg, Germany",,,,,,en,,,,,ScienceDirect,,,,C:\Users\yuhang.zhang\Zotero\storage\DQMU5RRW\Wang 等 - 2018 - A Study of District Heating Systems with Solar The.pdf; C:\Users\yuhang.zhang\Zotero\storage\CY7W85WB\S1876610218304739.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC89C7XC,journalArticle,2018,"Mazhar, Abdur Rehman; Liu, Shuli; Shukla, Ashish",A state of art review on the district heating systems,Renewable and Sustainable Energy Reviews,,1364-0321,10.1016/j.rser.2018.08.005,https://www.sciencedirect.com/science/article/pii/S1364032118305720,"District heating (DH) has been widely acknowledged as the future for urban heating, as concerns of sustainability and greenhouse gas emissions are pushing, to revamp the heating sector. Although not a new technology, DH has evolved over four different generations, and is now capable of incorporating low temperature distributed renewable heat sources. The ongoing advancements and typical characteristics of a complete grid are researched upon in this paper. The research is extended to link up these characteristics with some of the most interesting DH networks in the world. The technical configurations of these DH grids along with their regulations and policies are explored upon, to understand their evolution and uniqueness. A basic overview of the economics and social aspects are presented as well. The overall trends and results of this study show that, as fossil fuel prices fluctuate and are depleting, there is a unified effort to promote DH, especially for residential heating purposes. The characteristics of modern DH are evolving to cater for distributed renewable technologies with the aim of making the entire system carbon free and sustainable.",11/1/2018,2/7/2023 1:01,7/18/2023 15:46,1/30/2023 6:01,420-439,,,96,,Renewable and Sustainable Energy Reviews,,,,,,,,en,,,,,ScienceDirect,,89 citations (Crossref) [2023-02-08],,C:\Users\yuhang.zhang\Zotero\storage\HT7DWE7P\Mazhar et al. - 2018 - A state of art review on the district heating syst.pdf; C:\Users\yuhang.zhang\Zotero\storage\8KDFCF38\S1364032118305720.html,,,District heating; Distributed heat sources; Low carbon heating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FZXFDGKT,journalArticle,2018,Haoran Li; Natasa Nord,"Transition to the 4th generation district heating-possibilities, bottlenecks, and challenges",,,,10.1016/j.egypro.2018.08.213,https://www.sciencedirect.com/science/article/pii/S1876610218305095,,2018,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\RFIWXZ93\Haoran Li and Natasa Nord - 2018 - Transition to the 4th generation district heating-.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9WERNXYW,journalArticle,2018,Terence H. Thomas; Chris P. Butters,"Thermal equity, public health and district cooling in hot climate cities",,,,10.1680/jmuen.17.00020,https://www.icevirtuallibrary.com/doi/abs/10.1680/jmuen.17.00020,,2018,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Thomas Telford Ltd.,,"C:\Users\yuhang.zhang\Zotero\storage\4TCPJNMT\Terence H. Thomas and Chris P. Butters - 2018 - Thermal equity, public health and district cooling.pdf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UCJ9QFR8,journalArticle,2018,Hanmin Cai; Shi You; Jiawei Wang; Henrik W. Bindner; Sergey Klyapovskiy,Technical assessment of electric heat boosters in low-temperature district heating based on combined heat and power analysis,,,,10.1016/j.energy.2018.02.084,https://www.sciencedirect.com/science/article/pii/S0360544218303128,,2018,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\MC24UAPD\Hanmin Cai et al. - 2018 - Technical assessment of electric heat boosters in .pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPP55ED2,journalArticle,2018,Maria Justo Alonso; Igor Sartori,Possibilities for transition of existing residential buildings to low temperature district heating system in Norway,,,,10.1007/978-3-030-00662-4_26,https://ntnuopen.ntnu.no/ntnu-xmlui/handle/11250/2581411,,2018,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Springer International Publishing,,C:\Users\yuhang.zhang\Zotero\storage\P7TGWYV7\Maria Justo Alonso and Igor Sartori - 2018 - Possibilities for transition of existing residenti.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2QA6JQUT,journalArticle,2018,Anna Volkova; Vladislav Mašatin; Andres Siirde,Methodology for evaluating the transition process dynamics towards 4th generation district heating networks,,,,10.1016/j.energy.2018.02.123,https://www.sciencedirect.com/science/article/pii/S0360544218303578,,2018,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\8SBQ9YLA\Anna Volkova et al. - 2018 - Methodology for evaluating the transition process .pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MQLZGWX5,journalArticle,2018,Johannes Oltmanns; Martin Freystein; Frank Dammel; Peter Stephan,Improving the operation of a district heating and a district cooling network,,,,10.1016/j.egypro.2018.08.218,https://www.sciencedirect.com/science/article/pii/S1876610218305149,,2018,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\D38YFCXJ\Johannes Oltmanns et al. - 2018 - Improving the operation of a district heating and .pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERVIRRCX,journalArticle,2018,Jelena Ziemele; Roberts Kalnins; Girts Vigants; Edgars Vigants; Ivars Veidenbergs,Evaluation of the industrial waste heat potential for its recovery and integration into a fourth generation district heating system,,,,10.1016/j.egypro.2018.07.098,https://www.sciencedirect.com/science/article/pii/S1876610218302558,,2018,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\97DDM6GF\Jelena Ziemele et al. - 2018 - Evaluation of the industrial waste heat potential .pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7PV9UJWH,journalArticle,2018,Poul Alberg Østergaard; Anders N. Andersen,Economic feasibility of booster heat pumps in heat pump-based district heating systems,,,,10.1016/j.energy.2018.05.076,https://www.sciencedirect.com/science/article/pii/S036054421830896X,,2018,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\SUWY79ZA\Poul Alberg Østergaard and Anders N. Andersen - 2018 - Economic feasibility of booster heat pumps in heat.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRWJTPYW,journalArticle,2018,Tatiana Loureiro; Miika Rämä; Raymond Sterling; Marco Cozzini; Meritxell Vinyals; Michael Descamps; Wolfgang Birk; Gozde Unkaya; Federica Fuligni; Borna Doračić; Marin Petrovic; Dominik Rutz; Inés Arias; Sofia Lettenbichler; Ioannis Meintanis; Serafeim Moustakidis; Martin Buchholz; Reiner Buchholz; Mathieu Provost; Philipp Geyer,"District energy systems: A collaborative exchange of results on planning, operation and modelling for energy efficiency",,,,10.3390/proceedings2151127,https://www.mdpi.com/2504-3900/2/15/1127,,2018,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: MDPI,,C:\Users\yuhang.zhang\Zotero\storage\FB66HAIY\Tatiana Loureiro et al. - 2018 - District energy systems A collaborative exchange .pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228JX2E4,journalArticle,2018,Natasa Nord; Elise Kristine Løve Nielsen; Hanne Kauko; Tymofii Tereshchenko,Challenges and potentials for low-temperature district heating implementation in Norway,,,,10.1016/j.energy.2018.03.094,https://www.sciencedirect.com/science/article/pii/S0360544218305036,,2018,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\8FTHEKZH\Natasa Nord et al. - 2018 - Challenges and potentials for low-temperature dist.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8KFSETJ8,journalArticle,2018,Getnet Tadesse Ayele; Pierrick Haurant; Björn Laumert; Bruno Lacarrière,An extended energy hub approach for load flow analysis of highly coupled district energy networks: Illustration with electricity and heating,,,,10.1016/j.apenergy.2017.12.090,https://www.sciencedirect.com/science/article/pii/S0306261917318135,,2018,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\4NVSQ4CI\Getnet Tadesse Ayele et al. - 2018 - An extended energy hub approach for load flow anal.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EU8P9SYA,journalArticle,2018,Kristoffer Hermansson; Cristoffer Kos; Fredrik Starfelt; Konstantinos Kyprianidis; Carl-Fredrik Lindberg; Nathan Zimmerman,An automated approach to building and simulating dynamic district heating networks,,,,10.1016/j.ifacol.2018.04.021,https://www.sciencedirect.com/science/article/pii/S2405896318301496,,2018,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\WQ7IU85K\Kristoffer Hermansson et al. - 2018 - An automated approach to building and simulating d.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9UNWU55X,journalArticle,2018,Ingo Leusbrock,A combined spatial and technological model for the planning of district energy systems,,,,10.32638/proceedings.isec2018.201812,https://journals.aau.dk/index.php/sepm/article/view/2663,,2018,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: AEE INTEC,,C:\Users\yuhang.zhang\Zotero\storage\X3PYH2BI\Ingo Leusbrock - 2018 - A combined spatial and technological model for the.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMA4H6WW,conferencePaper,2017,"Ostergaard, Dorte; Svendsen, Svend",Space heating with ultra-low-temperature district heating - a case study of four single-family houses from the 1980s,15TH INTERNATIONAL SYMPOSIUM ON DISTRICT HEATING AND COOLING (DHC15-2016),,,10.1016/j.egypro.2017.05.070,,,2017,3/7/2023 3:38,7/18/2023 1:08,,226-235,,,116,,,,Energy Procedia,,,,,,,,,,,,,ISSN: 1876-6102,,C:\Users\yuhang.zhang\Zotero\storage\IRJBPLW9\Ostergaard 和 Svendsen - 2017 - Space heating with ultra-low-temperature district .pdf,,,,"Ulseth, R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
