title,num_citations,year,excerpt,url,url_pdf,indicator,key_words,doi,authors,issued,abstract,link,is_referenced_by_count
Carbon emission accounting and reduction for buildings based on a life cycle assessment: a case study in China's hot-summer and warm-winter region,10,2024,"… Priority should be given to the building’s intrinsic design—shading, maintenance structure, HVAC systems, and the impact of the carbon sequestration system during operation. Currently…",https://www.mdpi.com/2071-1050/16/14/5842,,0,"whole life carbon, HVAC",10.3390/su16145842,Wanying Wang; Luyan Li; Victor Shi; Shervin Espahbod,2024-7-9,"<jats:p>At the 75th United Nations General Assembly, China committed to peaking carbon dioxide emissions by 2030 and achieving carbon neutrality by 2060. In response, the national standard “General Specification for Building Energy Conservation and Utilization of Renewable Energy” has been adopted across 20 provinces and cities in seven major regions, including North China, Northeast China, and South China. These regions have implemented stringent energy-saving and emission reduction reviews and quota requirements. Despite this, there is limited research on comprehensive life cycle carbon emission calculations and carbon reduction designs. This study addresses this gap by focusing on economically developed regions with high population density and substantial energy-saving potential, specifically targeting the warm winter and hot summer regions of China. Using a commercial building in Shenzhen as a case study, we established a carbon emission accounting model based on the life cycle assessment (LCA) method. We calculated carbon emissions during the material phase using the project’s bill of quantities and relevant carbon emission factors. Additionally, we used the CEEB 2023 software to design energy-saving and emission reduction solutions for the building. Our comparative analysis reveals that the new design reduces the carbon emissions of the case study building by 13.5%. This reduction not only mitigates the environmental impact of construction but also contributes to the fight against the greenhouse effect, supporting the broader goal of sustainable development.</jats:p>",https://www.mdpi.com/2071-1050/16/14/5842/pdf,8
Moving toward net zero carbon buildings to face Global Warming: A narrative review,78,2023,"… /year and embodied carbon emissions in the production and construction phases (upfront carbon) … performance (U-value), heating, ventilation and air conditioning (HVAC) systems with …",https://www.mdpi.com/2075-5309/13/3/684,,0,"upfront embodied carbon, heating ventilation and air conditioning",10.3390/buildings13030684,Davide Tirelli; Daniela Besana,2023-3-5,"<jats:p>The increase in global surface temperatures will surpass the 2 °C target set by the Paris Agreement unless carbon emissions are lowered to zero by 2050. To date, the building sector is responsible for 38% of all carbon emissions, thus one of the main targets is represented by the development of building strategies that can facilitate the transition toward carbon-neutral buildings. The main strategies are today represented by nearly zero energy buildings (nZEBs), zero energy buildings (ZEBs)/net zero energy buildings (NZEBs) and net zero carbon buildings (NZCBs). Particularly, NZCBs completely target zero operational and embodied carbon during their life cycles, fulfilling the leadership role in the decarbonization of the construction sector. Moreover, adopting the European Standard EN 15978:2011, carbon emissions can be precisely classified to enhance strategies aimed at reducing them. Commercial viability remains a fundamental economic driver, but the higher initial capital costs hinder the NZCBs. In addition, legislative, socio-cultural, technological, professional and geographical barriers hold back its diffusion. NZCBs can be met by a four-steps program: embodied carbon reduction, operational carbon reduction, increase in renewable energy supply and offset and carbon storage. Circular economy principles are strictly connected to design for disassembly and for adaptability to reduce embodied carbon, while passive design and solar and geothermal energy production can satisfy the renewable energy demand of the building. The aim of this narrative review is to determine and describe which is the current state of the art for NZCB definition, the drivers and barriers toward its application in a broader context and which strategies are eligible to meet the ambitious goal of zero operational and zero embodied carbon emissions.</jats:p>",https://www.mdpi.com/2075-5309/13/3/684/pdf,60
Global review of whole life carbon assessments in the built environment,1,2023,… Nearly 80 countries have building energy codes (1) but only a handful have policies which mandate whole life carbon assessment or restrict embodied carbon emissions from …,https://strathprints.strath.ac.uk/88098/,,0,"whole life carbon, MEP",10.1016/j.buildenv.2022.109941,Ellen Marsh; Stephen Allen; Laura Hattam,2023-3,,https://api.elsevier.com/content/article/PII:S0360132322011714?httpAccept=text/xml,79
… Applicazione all'edificio CRIF21 di Bologna e approfondimento metodologico dell'Embodied Carbon degli impianti.= WHOLE LIFE CARBON ASSESSMENT FOR THE …,0,2025,"… di metodi di contabilizzazione della EC associata alla produzione, alla costruzione, alla sostituzione e alla dismissione degli impianti presenti negli edifici, denominati anche MEP (…",https://webthesis.biblio.polito.it/36869/,,0,"whole life carbon, MEP",10.36828/newvistas.298,Maryam Keyhani,2025-2-21,,,0
Reducing the whole life carbon impact of buildings,2,2021,… This stage of the whole life carbon emissions is usually reported separately in whole life carbon assessments (see later) as there is a high degree of uncertainty around the end of life …,https://www.researchgate.net/profile/Helen-Freeman/publication/356379290_Reducing_the_whole_life_carbon_impact_of_buildings/links/619794a6d7d1af224b07b78c/Reducing-the-whole-life-carbon-impact-of-buildings.pdf,http://scholar.google.com/https://www.researchgate.net/profile/Helen-Freeman/publication/356379290_Reducing_the_whole_life_carbon_impact_of_buildings/links/619794a6d7d1af224b07b78c/Reducing-the-whole-life-carbon-impact-of-buildings.pdf,0,"whole life carbon, MEP",10.58248/pb44,; Helen Freeman; Lorna Christie,2021-11-4,"<jats:p>Buildings contribute a significant proportion of the UK's carbon emissions and play a key role in achieving net zero emissions targets. This POSTbrief explores the emissions associated with buildings, from design to end of life, and presents an overview of the opportunities for reducing their carbon impact.</jats:p>",,0
The California Carbon Report: An Analysis of the Embodied and Operational Carbon Impacts of 30 Buildings,11,2024,"… Thus, the values reported in this study underestimate the whole life carbon impacts of … For instance, if building elements from interiors and MEP were included, the percentages …",https://digital.lib.washington.edu/researchworks/items/3815b92e-2d55-40f7-8a9f-cd24f8f948e7,,0,"whole life carbon, MEP",10.1007/978-981-97-7187-5_2,Shveta Mohan; Vijayalaxmi J.,2024,,https://link.springer.com/content/pdf/10.1007/978-981-97-7187-5_2,1
Exploring sustainable project management practices: a perspective of mep contractors in Sri Lanka,2,2023,"… life carbon (… MEP contractors and a scarcity of experienced MEP project managers in Sri Lanka, the sample size for the study was limited to ten experts who are actively involved in MEP …",https://ciobwcs.com/downloads/papers23/41-S15082.pdf,http://scholar.google.com/https://ciobwcs.com/downloads/papers23/41-S15082.pdf,0,"whole life carbon, MEP",10.31705/wcs.2023.41,; M.N.M. Amri; M. Francis; T.N. Liyanawatta,2023-7-21,"<jats:p>The construction industry can contribute to social inequality and environmental degradation. In order to address these concerns, effective management throughout their lifecycle is crucial. Sustainable Project Management (SPM) is a managerial concept that sustainability of a project from inception to completion. Although SPM has received less attention compared to other concepts, it assists project managers in achieving sustainability across all three bottom lines. This study examines the SPM methods employed by mechanical, electrical, and plumbing (MEP) contractors in Sri Lanka. MEP sector is selected to narrow down the scope of the study. Subsequently, a qualitative research approach was adopted to collect data with semi-structured interviews involving ten MEP contractors who have experience and exposure in the industry. The sample was selected using snowballing sampling to ensure the diverse representation of MEP contractors of different scales throughout the study. The research findings highlight that the adoption of SPM practices in Sri Lanka is relatively low compared to international standards, primarily due to a lack of awareness among project managers. Furthermore, MEP managers face challenges in exerting control over their environments, emphasizing the need for a change in attitudes. The results of this study will contribute to efforts aimed at reducing the environmental impact of construction activities, promoting social equity, and enhancing long-term economic viability. Moreover, these findings will serve as a catalyst for further research exploring potential improvements in the implementation of SPM practices.</jats:p>",,1
Furthering embodied carbon assessment in practice: Results of an industry-academia collaborative research project,57,2018,"… life cycle stages as defined by the TC350 standards is analysed both numerically and in terms of its contribution towards the whole life embodied carbon. … life carbon, and that therefore …",https://www.sciencedirect.com/science/article/pii/S0378778817325720,,0,"whole life carbon, MEP",10.1016/j.enbuild.2018.02.052,Francesco Pomponi; Alice Moncaster; Catherine De Wolf,2018-5,,https://api.elsevier.com/content/article/PII:S0378778817325720?httpAccept=text/xml,32
Zero carbon refurbishment for existing buildings: A literature review,17,2022,"… carbon emissions of construction materials and rarely assess the carbon impacts of mechanical, electrical, and plumbing (MEP). … to drive the whole-of-life carbon consideration for ZCR. …",https://iopscience.iop.org/article/10.1088/1755-1315/1101/2/022017/meta,,0,"whole life carbon, MEP",10.1088/1755-1315/1101/2/022017,T T P Bui; N Domingo; C MacGregor; S Wilkinson,2022-11-1,"<jats:title>Abstract</jats:title>
               <jats:p>The need to mitigate climate change calls for the construction industry to achieve net-zero greenhouse gas (GHG) emissions for new and existing buildings by 2050. Zero carbon refurbishment (ZCR) for existing buildings is a significant area of interest, as many existing buildings will still be there in 2050. This paper investigates the global development, knowledge structure and gaps in the research field by conducting a systematic literature review. The final selection of 147 up-to-date journal articles was analysed using mixed-method data analysis, including quantitative (science mapping) and qualitative (thematic) analysis. Quantitative results reveal evolving research topics including energy performance and efficiency, life cycle environmental impacts, energy resources and policy, and decision-making with multi-objective optimisation. Research in ZCR is well-established in European countries and there is much interest and activity around the world. ZCR research on residential and office buildings provokes much consideration compared to other building types. The qualitative findings discuss the mainstream research areas (e.g. decision-making with multi-objective optimisation), determines research gaps (e.g. carbon impact), and recommends the future research agenda. The study offers academics a comprehensive understanding of ZCR research to link current research areas into future trends. It also provides construction professionals with current practices and an interdisciplinary guide to better deliver ZCR projects.</jats:p>",https://iopscience.iop.org/article/10.1088/1755-1315/1101/2/022017,8
Evaluation of real-life demand-controlled ventilation from the perception of indoor air quality with probable implications,29,2020,… complexity within demand control ventilation strategies of the case … context of indoor environment where both carbon dioxide (CO 2 ) … into the Australian ventilation standard AS …,https://www.sciencedirect.com/science/article/pii/S0378778819331913,,0,"whole life carbon, ventilation",10.1016/j.enbuild.2020.110018,Zakia Afroz; Gary Higgins; G.M. Shafiullah; Tania Urmee,2020-7,,https://api.elsevier.com/content/article/PII:S0378778819331913?httpAccept=text/xml,19
A method of uncertainty analysis for whole-life embodied carbon emissions (CO2-e) of building materials of a net-zero energy building in Australia,177,2019,… life disposal. A number of inventories have been developed to collate the typical embodied energy or carbon … This variation in the life cycle carbon emissions highlights the importance of …,https://www.sciencedirect.com/science/article/pii/S0959652619310558,,0,"whole life carbon, ventilation",10.1016/j.jclepro.2019.03.339,Mehdi Robati; Daniel Daly; Georgios Kokogiannakis,2019-7,,https://api.elsevier.com/content/article/PII:S0959652619310558?httpAccept=text/xml,142
Embodied and operational energy for new-build housing: A case study of construction methods in the UK,224,2013,… embodied carbon will enable design decisions to be taken to reduce whole life carbon … will be essential in quickly establishing whole life carbon impacts during the design stage. …,https://www.sciencedirect.com/science/article/pii/S0378778813005380,,0,"whole life carbon, ventilation",10.1016/j.enbuild.2013.08.041,Christopher R. Iddon; Steven K. Firth,2013-12,,https://api.elsevier.com/content/article/PII:S0378778813005380?httpAccept=text/xml,148
Evaluation of whole life cycle assessment for heritage buildings in Australia,144,2012,This paper presents an integrated life cycle framework developed by combining life cycle modelling with building energy efficiency simulation software. A framework comprising of four …,https://www.sciencedirect.com/science/article/pii/S0360132311002447,,0,"whole life carbon, ventilation",10.1016/j.buildenv.2011.08.001,Usha Iyer-Raniga; James Pow Chew Wong,2012-1,,https://api.elsevier.com/content/article/PII:S0360132311002447?httpAccept=text/xml,84
A dynamic life cycle carbon emission assessment on green and non-green buildings in China,130,2017,"… Five phases were defined for a whole life cycle of building: … It is found that whole life cycle CO 2 (LCCO 2 ) of green … the majority of emissions in the whole life cycle, about 69.2–89.3%. …",https://www.sciencedirect.com/science/article/pii/S0378778816320692,,0,"whole life carbon, ventilation",10.1016/j.enbuild.2017.05.041,Xiaoying Wu; Bo Peng; Borong Lin,2017-8,,https://api.elsevier.com/content/article/PII:S0378778816320692?httpAccept=text/xml,104
Natural ventilation in the urban environment: assessment and design,202,2012,… to be sufficiently ventilated or not when natural ventilation is … by ventilation and the possible role of stack-driven ventilation. … an analysis of the whole-life costs of ventilation options. This …,"https://books.google.com/books?hl=en&lr=&id=LEIiEAAAQBAJ&oi=fnd&pg=PR1&dq=whole+life+carbon,+ventilation&ots=gVAa1mtxxY&sig=SyQqdBnLIYreUCNhBpcsTsBigY4",,0,"whole life carbon, ventilation",10.4324/9781849772068-7,Cristian Ghiaus; Claude-Alain Roulet,2012-6-25,,,4
The embodied CO2e of sustainable energy technologies used in buildings: A review article,79,2018,… Considering the whole life CO 2 e impact of each aspect of a building is crucial for the successful creation of a truly low to zero carbon building. Many current studies omit the CO 2 e …,https://www.sciencedirect.com/science/article/pii/S0378778817323101,,0,"whole life carbon, ventilation",10.1016/j.enbuild.2018.09.037,Stephen Finnegan; Craig Jones; Steve Sharples,2018-12,,https://api.elsevier.com/content/article/PII:S0378778817323101?httpAccept=text/xml,53
Sustainable development and requirements for energy efficiency in buildings–the Korean perspectives,96,2018,"… and greenhouse gas emissions over its whole life, including use of natural resources and … as in zero-carbon buildings, ventilation would be achieved primarily by mechanical ventilation. …",https://journals.sagepub.com/doi/abs/10.1177/1420326X18764618,,0,"whole life carbon, ventilation",10.1177/1420326x18764618,Jeong Tai Kim; Chuck Wah Francis Yu,2018-3-22,"<jats:p> The purpose of this paper is to provide a review of developments in Korea in relation to its energy consumption and sustainable development policies and progress in achieving its energy targets as given by the Building Energy Codes. Building insulation and passive building technologies are also reviewed for achieving passive house standards by 2017 and zero-energy or near zero-energy buildings (nZEB) by 2025 in Korea, and to identify strategies to further reduce usage of primary energy and to achieve energy efficiency targets. A defining feature of a sustainable building is its ability to reduce significantly its environmental impacts and its embodied energy and greenhouse gas emissions over its whole life, including use of natural resources and releases of pollutants, to promote reuse and recycling of materials and sustainable development of buildings whilst ensuring the building satisfy the indoor environmental quality requirements for occupants. Passive technologies include the use of natural ventilation, energy storage such as using phase change materials (PCM) and high thermal mass structure, high energy efficiency windows and lighting and maximizing daylighting and use of renewable energy technologies. Technologies for refurbishment of building envelopes, windows and ventilation systems are reviewed to improve and upgrade the energy efficiency of existing buildings as well as focusing on new builds. The various options for heating, ventilating, cooling and air-conditioning of buildings are also discussed. Green Buildings and Energy Efficiency Labels and Standards should have a pertinent role to affect energy efficiency measures in building developments. </jats:p>",https://journals.sagepub.com/doi/pdf/10.1177/1420326X18764618,73
The carbon-reduction potential of straw-bale housing,109,2011,… the carbon lock-up potential of renewable construction materials is capable of reducing the case study house's whole-life CO 2 emissions of the house over its 60-year design life by 61…,https://www.tandfonline.com/doi/abs/10.1080/09613218.2010.528187,,0,"whole life carbon, ventilation",10.1080/09613218.2010.528187,Behzad Sodagar; Deepak Rai; Barbara Jones; Jakub Wihan; Rosi Fieldson,2011-2,,http://www.tandfonline.com/doi/pdf/10.1080/09613218.2010.528187,66
Sustainable living: The role of whole life costs and values,90,2007,… The use of natural ventilation is another simple … be ventilated and that the best time to do this was midday when temperatures are highest and relative humidity is lowest. Such ventilation …,https://api.taylorfrancis.com/content/books/mono/download?identifierName=doi&identifierValue=10.4324/9780080550657&type=googlepdf,,0,"whole life carbon, ventilation",10.4324/9780080550657-9,,2007-9-4,,,0
Energy efficiency and carbon emission in high-rise buildings: A review (2005-2020),190,2021,… the energy demand or carbon emission of High-Rise Buildings (HRB). This paper presents a review of 48 previous studies regarding energy and carbon performance of HRBs during …,https://www.sciencedirect.com/science/article/pii/S0360132321007265,,0,"whole life carbon, ventilation",10.1016/j.buildenv.2021.108329,Fatemeh Mostafavi; Mohammad Tahsildoost; ZahraSadat Zomorodian,2021-12,,https://api.elsevier.com/content/article/PII:S0360132321007265?httpAccept=text/xml,144
The carbon footprint of treating patients with septic shock in the intensive care unit,135,2018,"… : The carbon footprints of the ICUs were dominated by the energy use for heating, ventilation … There is large opportunity for reducing the ICUs’ carbon footprint by improving the energy …",https://www.sciencedirect.com/science/article/pii/S1441277223009705,,0,"whole life carbon, ventilation",10.1016/s1441-2772(23)00970-5,Forbes McGain; Jason P. Burnham; Ron Lau; Lu Aye; Marin H. Kollef; Scott McAlister,2018-12,,https://api.elsevier.com/content/article/PII:S1441277223009705?httpAccept=text/xml,19
Whole life carbon assessment of a typical UK residential building using different embodied carbon data sources,17,2023,"… of the embodied carbon databases. In this regard, the effect of using different embodied carbon … database (BEIS) overestimates the embodied carbon emissions. Additionally, using the …",https://www.mdpi.com/2071-1050/15/6/5115,,0,"upfront embodied carbon, electrical system",10.3390/su15065115,Maryam Keyhani; Atefeh Abbaspour; Ali Bahadori-Jahromi; Anastasia Mylona; Alan Janbey; Paulina Godfrey; Hexin Zhang,2023-3-14,"<jats:p>The climate crisis in many sectors is driving rapid and substantial changes. Considering the fact that the building sector accounts for 39% of energy related carbon emissions, it is important to take swift actions to reduce these emissions. This study will identify the accuracy and availability of the embodied carbon databases. In this regard, the effect of using different embodied carbon databases on the total emissions during product and end-of-life stages will be compared. The results showed that using the UK Department for Business, Energy, and Industrial Strategy database (BEIS) overestimates the embodied carbon emissions. Additionally, using the Environmental product declarations database (EPDs), compared to the Inventory of Carbon and Energy database (ICE), can reduce embodied carbon for some materials up to 100%. The end-of-life calculation showed a huge difference between the two databases. In addition, Whole Life Carbon Assessment (WLC) has been carried out. The findings revealed that 67% of emissions come from operational carbon and embodied carbon is responsible for 33% of emissions. Using LED lights and installing PV panels can reduce the total CO2 emissions by 24.82 tonCO2. In addition, using recycled metal, less carbon intensive concrete, and recyclable aluminium can reduce the total CO2 emissions by 18.57, 2.07, and 2.3 tonCO2e, respectively.</jats:p>",https://www.mdpi.com/2071-1050/15/6/5115/pdf,8
Preliminary service life estimation model for MEP components using case-based reasoning and genetic algorithm,23,2019,"… % of the total life cycle cost (LCC) for a large and complex building [12,14]. MEP is a significant … This research focused on the service life of MEP components because the related repairs …",https://www.mdpi.com/2071-1050/11/11/3074,,0,"life cycle assessment, MEP",10.3390/su11113074,Nahyun Kwon; Kwonsik Song; Moonseo Park; Youjin Jang; Inseok Yoon; Yonghan Ahn,2019-5-31,"<jats:p>In recent decades, building maintenance has been recognized as an important issue as the number of deteriorating buildings increases around the world. In densely populated cities, building maintenance is essential for ensuring sustainable living and safety for residents. Improper maintenance can not only cause enormous maintenance costs, but also negatively affect residents and their environment. As a first step, the service life of building components needs to be estimated in advance. Mechanical, electrical, and plumbing (MEP) components especially produce many maintenance-related problems compared to other components. In this research, a model was developed that applies the genetic algorithm (GA) and case-based reasoning (CBR) methodologies to estimating the service life of MEP components. The applicability of the model was tested by comparing the outputs of 20 randomly selected test cases with those of retrieved similar cases. The experimental results demonstrated that the overall similarity scores of the retrieved cases were over 90%, and the mean absolute error rate (MAER) of 10-NN was approximately 7.48%. This research contributes to the literature for maintenance management by not only presenting an approach to estimating the service life of building components, but also by helping convert the existing maintenance paradigm from reactive to proactive measures.</jats:p>",https://www.mdpi.com/2071-1050/11/11/3074/pdf,12
Environmental impact of grass-based cattle farms: A life cycle assessment of nature-based diversification scenarios,36,2023,"… eutrophication potential (FEP and MEP). Impacts were scaled … However, it increased MEP by 5%–12% due to clover fixing … GWP of FPCM and increased ACP and MEP per product unit. …",https://www.sciencedirect.com/science/article/pii/S2666916123000191,,0,"life cycle assessment, MEP",10.1016/j.resenv.2023.100126,D. O’Brien; M. Markiewicz-Keszycka; J. Herron,2023-12,,https://api.elsevier.com/content/article/PII:S2666916123000191?httpAccept=text/xml,11
Life cycle assessment of sodium-ion batteries,361,2016,"… in the majority of the assessed categories, except MEP, where cellulose gives significantly … to 62% for MEP). High reduction of impacts is achieved especially for MEP, the only category …",https://pubs.rsc.org/en/content/articlehtml/2016/ee/c6ee00640j,,0,"life cycle assessment, MEP",10.1039/c6ee00640j,Jens Peters; Daniel Buchholz; Stefano Passerini; Marcel Weil,2016,<p>Life cycle assessment for the production of a sodium-ion battery with a layered transition metal oxide and hard carbon.</p>,http://pubs.rsc.org/en/content/articlepdf/2016/EE/C6EE00640J,281
Environmental impacts of food waste management technologies: A critical review of life cycle assessment (LCA) studies,104,2024,"… This work reviews the environmental consequences of food waste based on lifecycle assessment (LCA) techniques using methods such as anaerobic digestion, composting, and …",https://www.sciencedirect.com/science/article/pii/S0924224423004028,,0,"life cycle assessment, MEP",10.1016/j.tifs.2023.104287,Fatima Batool; Tonni Agustiono Kurniawan; Ayesha Mohyuddin; Mohd Hafiz Dzarfan Othman; Faissal Aziz; Hussein E. Al-Hazmi; Hui Hwang Goh; Abdelkader Anouzla,2024-1,,https://api.elsevier.com/content/article/PII:S0924224423004028?httpAccept=text/xml,81
Life cycle assessment of construction and demolition waste management,298,2015,"Life cycle assessment (LCA) modelling of construction and demolition waste (C&DW) management was carried out. The functional unit was management of 1 Mg mineral, source …",https://www.sciencedirect.com/science/article/pii/S0956053X15300283,,0,"life cycle assessment, MEP",10.1016/j.wasman.2015.07.011,Stefania Butera; Thomas H. Christensen; Thomas F. Astrup,2015-10,,https://api.elsevier.com/content/article/PII:S0956053X15300283?httpAccept=text/xml,198
Life cycle assessment on environmental feasibility of microalgae-based wastewater treatment for shrimp recirculating aquaculture systems,36,2024,"… This life cycle assessment (LCA) study analyzed the … (FEP), marine eutrophication potential (MEP) and global warming … Utilizing algal biomass for biogas production reduced the MEP; …",https://www.sciencedirect.com/science/article/pii/S0960852424002815,,0,"life cycle assessment, MEP",10.1016/j.biortech.2024.130578,April J. Arbour; Pankaj Bhatt; Halis Simsek; Paul B. Brown; Jen-Yi Huang,2024-5,,https://api.elsevier.com/content/article/PII:S0960852424002815?httpAccept=text/xml,30
Life cycle assessment of pasture-based suckler steer weanling-to-beef production systems: Effect of breed and slaughter age,38,2021,"… assessed were global warming potential (GWP), non-renewable energy (NRE), acidification potential (AP), eutrophication potential (marine (MEP… NRE, AP, and MEP per kg product than …",https://www.sciencedirect.com/science/article/pii/S1751731121000896,,0,"life cycle assessment, MEP",10.1016/j.animal.2021.100247,J. Herron; T.P. Curran; A.P. Moloney; M. McGee; E.G. O'Riordan; D. O'Brien,2021-7,,https://api.elsevier.com/content/article/PII:S1751731121000896?httpAccept=text/xml,34
Tracking the built status of MEP works: Assessing the value of a Scan-vs-BIM system,273,2014,"… model during its entire life cycle, steps 1 and 2 may also be used alone during the construction phase for dimensional quality control and quality assessment (including for estimating of …",https://ascelibrary.org/doi/abs/10.1061/(asce)cp.1943-5487.0000343,,0,"life cycle assessment, MEP",10.1061/(asce)cp.1943-5487.0000343,Frédéric Bosché; Adrien Guillemet; Yelda Turkan; Carl T. Haas; Ralph Haas,2014-7,,https://ascelibrary.org/doi/pdf/10.1061/%28ASCE%29CP.1943-5487.0000343,96
Environmental life cycle assessment of cascade valorisation strategies of South African macroalga Ecklonia maxima using green extraction technologies,38,2021,"… To evaluate and improve the environmental sustainability of such valorisation strategies, this study performed an ex-ante life cycle assessment and blue water footprint accounting of …",https://www.sciencedirect.com/science/article/pii/S2211926421001673,,0,"life cycle assessment, MEP",10.1016/j.algal.2021.102348,Xueqian Zhang; Allistair Border; Neill Goosen; Marianne Thomsen,2021-10,,https://api.elsevier.com/content/article/PII:S2211926421001673?httpAccept=text/xml,28
Close-looped recycling of polylactic acid used in 3D printing: An experimental investigation and life cycle assessment,254,2018,… The results of life cycle assessment approach show that the environmental burdens associated with close-looped recycling are lower than those of placing the 3D printed products in …,https://www.sciencedirect.com/science/article/pii/S0959652618319346,,0,"life cycle assessment, MEP",10.1016/j.jclepro.2018.06.275,Peng Zhao; Chengchen Rao; Fu Gu; Nusrat Sharmin; Jianzhong Fu,2018-10,,https://api.elsevier.com/content/article/PII:S0959652618319346?httpAccept=text/xml,195
Life cycle assessment of recycling options for automotive Li-ion battery packs,134,2022,… an imperative need for the establishment of end-of-life treatment chains for spent automotive traction battery packs. Life Cycle Assessment (LCA) is an essential tool in evaluating the …,https://www.sciencedirect.com/science/article/pii/S0959652622032140,,0,"life cycle assessment, MEP",10.1016/j.jclepro.2022.133636,Evangelos Kallitsis; Anna Korre; Geoff H. Kelsall,2022-10,,https://api.elsevier.com/content/article/PII:S0959652622032140?httpAccept=text/xml,95
Life cycle assessment of a lithium‐ion battery vehicle pack,919,2014,"… For our battery, MEP resulting from the negative electrode paste is caused by production of dimethylamine used in NMP. The amount of NMP in our battery is larger than what Majeau-…",https://onlinelibrary.wiley.com/doi/abs/10.1111/jiec.12072,,0,"life cycle assessment, MEP",10.4028/www.scientific.net/amr.986-987.1842,Yi Ning Chen; Yu Gui; Hong He,2014-7,"<jats:p>As the key technology of the electric vehicle, more and more research on battery management system has been done. And the balancing technology is the important part of battery management system. In this paper, a multi-inductor balancing method based on the Buck-Boost topological structure is used to improve batteries’ inconsistencies by obtaining parameters of the battery pack in real time. The proposed balancing method can improve batteries’ inconsistencies so as to increase the capacity utilization rate of the battery pack and prolong the battery lifespan. And in this paper a series of bench experiments were done to examine the effectiveness of the balancing method.</jats:p>",https://www.scientific.net/AMR.986-987.1842.pdf,0
Comparative life-cycle assessment for renovation methods of waste water sewerage systems for apartment buildings,21,2018,… Renovating a wastewater pipe system is expensive and involves extensive work for the owner of the property since it involves renovating the bathroom and parts of the kitchen area. The …,https://www.sciencedirect.com/science/article/pii/S2352710217304783,,0,"life cycle assessment, mechanical electrical plumbing systems",10.1016/j.jobe.2018.04.019,Daniel Berglund; Parastou Kharazmi; Sofiia Miliutenko; Folke Björk; Tove Malmqvist,2018-9,,https://api.elsevier.com/content/article/PII:S2352710217304783?httpAccept=text/xml,11
Life-cycle energy analysis of a water distribution system,211,2004,… The basic notions of static and dynamic head are elucidated with the single-pipe system … ‘‘Life cycle assessment: Comparing strategic options for the mains infrastructure—Part I.’’ …,https://ascelibrary.org/doi/abs/10.1061/(ASCE)1076-0342(2004)10:3(119),,0,"life cycle assessment, mechanical electrical plumbing systems",10.1061/(asce)1076-0342(2004)10:3(119),Yves R. Filion; Heather L. MacLean; Bryan W. Karney,2004-9,,https://ascelibrary.org/doi/pdf/10.1061/%28ASCE%291076-0342%282004%2910%3A3%28119%29,138
Comparison of energy-based indicators used in life cycle assessment tools for buildings,116,2014,"… , use, and end-of-life; and their results are compared. Besides contrasting the use of energy-based indicators in building life cycle tools, this paper uncovered major challenges that …",https://www.sciencedirect.com/science/article/pii/S0360132314001425,,0,"life cycle assessment, mechanical electrical plumbing systems",10.1016/j.buildenv.2014.05.006,Ravi S. Srinivasan; Wesley Ingwersen; Christian Trucco; Robert Ries; Daniel Campbell,2014-9,,https://api.elsevier.com/content/article/PII:S0360132314001425?httpAccept=text/xml,68
Life-cycle environmental effects of an office building,475,2003,… life. A comprehensive environmental life-cycle assessment—including data quality assessment… causal connection between the different life-cycle elements and potential environmental …,https://ascelibrary.org/doi/abs/10.1061/(ASCE)1076-0342(2003)9:4(157),,0,"life cycle assessment, mechanical electrical plumbing systems",10.1061/(asce)1076-0342(2003)9:4(157),Seppo Junnila; Arpad Horvath,2003-12,,https://ascelibrary.org/doi/pdf/10.1061/%28ASCE%291076-0342%282003%299%3A4%28157%29,248
Evaluation of cradle to gate environmental impact of frozen green bean production by means of life cycle assessment,20,2019,The main objective of this study is to assess the impact of frozen green bean production and processing. The analysis and relative information collected regards a medium industry …,https://www.sciencedirect.com/science/article/pii/S0959652619324886,,0,"cradle to gate, MEP",10.1016/j.jclepro.2019.117638,Alessio Ilari; Daniele Duca; Giuseppe Toscano; Ester Foppa Pedretti,2019-11,,https://api.elsevier.com/content/article/PII:S0959652619324886?httpAccept=text/xml,17
